9c,156,0.048235,191
63,99,0.048235,192
6a,106,0.046908,193
95,149,0.046908,194
93,147,0.043061,195
6c,108,0.043061,196
55,85,0.041513,197
aa,170,0.041513,198
99,153,0.041429,199
66,102,0.041429,200
b4,180,0.039412,201
4b,75,0.039412,202
cc,204,0.039395,203
33,51,0.039395,204
65,101,0.037822,205
9a,154,0.037822,206
a9,169,0.037581,207
56,86,0.037581,208
2b,43,0.036117,209
d4,212,0.036117,210
c6,198,0.036018,211
39,57,0.036018,212
ca,202,0.035321,213
35,53,0.035321,214
36,54,0.034901,215
c9,201,0.034901,216
4d,77,0.034513,217
b2,178,0.034513,218
0f,15,0.033060,219
f0,240,0.033060,220
ac,172,0.032804,221
53,83,0.032804,222
4e,78,0.032403,223
b1,177,0.032403,224
71,113,0.031876,225
8e,142,0.031876,226
27,39,0.031794,227
d8,216,0.031794,228
2d,45,0.031680,229
d2,210,0.031680,230
e1,225,0.029727,231
1e,30,0.029727,232
d1,209,0.029692,233
2e,46,0.029692,234
e8,232,0.029070,235
17,23,0.029070,236
8b,139,0.028880,237
74,116,0.028880,238
78,120,0.027886,239
87,135,0.027886,240
b8,184,0.027866,241
47,71,0.027866,242
1b,27,0.027238,243
e4,228,0.027238,244
5a,90,0.027137,245
a5,165,0.027137,246
a3,163,0.026485,247
5c,92,0.026485,248
3a,58,0.025659,249
c5,197,0.025659,250
3c,60,0.021990,251
c3,195,0.021990,252
59,89,0.017976,253
a6,166,0.017976,254
1d,29,0.016560,255
e2,226,0.016560,256
