29,41,0.050555,161
d6,214,0.050555,162
a3,163,0.050368,163
5c,92,0.050368,164
b9,185,0.050022,165
46,70,0.050022,166
19,25,0.048879,167
e6,230,0.048879,168
f1,241,0.048546,169
0e,14,0.048546,170
ba,186,0.047729,171
45,69,0.047729,172
68,104,0.047502,173
97,151,0.047502,174
a7,167,0.046990,175
58,88,0.046990,176
0d,13,0.046140,177
f2,242,0.046140,178
4c,76,0.043888,179
b3,179,0.043888,180
43,67,0.042692,181
bc,188,0.042692,182
e2,226,0.042021,183
1d,29,0.042021,184
f4,244,0.041135,185
0b,11,0.041135,186
a6,166,0.038717,187
59,89,0.038717,188
b5,181,0.038332,189
4a,74,0.038332,190
b4,180,0.038023,191
4b,75,0.038023,192
aa,170,0.036748,193
55,85,0.036748,194
b6,182,0.035956,195
49,73,0.035956,196
b2,178,0.035898,197
4d,77,0.035898,198
e8,232,0.035628,199
17,23,0.035628,200
e4,228,0.034451,201
1b,27,0.034451,202
f0,240,0.034199,203
0f,15,0.034199,204
d2,210,0.032933,205
2d,45,0.032933,206
6c,108,0.032268,207
93,147,0.032268,208
4e,78,0.032092,209
b1,177,0.032092,210
a5,165,0.030832,211
5a,90,0.030832,212
95,149,0.030114,213
6a,106,0.030114,214
e1,225,0.029722,215
1e,30,0.029722,216
66,102,0.029189,217
99,153,0.029189,218
56,86,0.028810,219
a9,169,0.028810,220
ac,172,0.028425,221
53,83,0.028425,222
96,150,0.027167,223
69,105,0.027167,224
d8,216,0.027013,225
27,39,0.027013,226
9a,154,0.026221,227
65,101,0.026221,228
d4,212,0.025949,229
2b,43,0.025949,230
b8,184,0.025873,231
47,71,0.025873,232
87,135,0.025777,233
78,120,0.025777,234
74,116,0.024964,235
8b,139,0.024964,236
72,114,0.022826,237
8d,141,0.022826,238
ca,202,0.022817,239
35,53,0.022817,240
d1,209,0.022585,241
2e,46,0.022585,242
c3,195,0.022413,243
3c,60,0.022413,244
9c,156,0.022082,245
63,99,0.022082,246
c6,198,0.020569,247
39,57,0.020569,248
3a,58,0.020429,249
c5,197,0.020429,250
33,51,0.019491,251
cc,204,0.019491,252
c9,201,0.015391,253
36,54,0.015391,254
71,113,0.011113,255
8e,142,0.011113,256
